id,private,full_name,stars,ssh_url,clone_url,size,watchers,has_issues,forks,open_issues,license,run_item_id,cloned,chosen,commits,contributors,created_at,updated_at,pushed_at,analyzed,coverage,failed,comments,repo_id,commit_id,commite_id,complexity
5008,false,ssmtariq/taskmanager-rest-api-spring-security-jpa,2,git@github.com:ssmtariq/taskmanager-rest-api-spring-security-jpa.git,https://github.com/ssmtariq/taskmanager-rest-api-spring-security-jpa.git,17,2,true,2,0,,92,false,false,NULL,NULL,2021-02-08 15:50:35+02,2023-07-27 01:25:09+03,2021-02-08 18:03:51+02,false,NULL,false,NULL,337091376,NULL,NULL,NULL
5009,false,yunbocheng/Maven,2,git@github.com:yunbocheng/Maven.git,https://github.com/yunbocheng/Maven.git,431,2,true,1,0,mit,92,false,false,NULL,NULL,2021-08-01 05:44:24+03,2021-08-10 07:48:20+03,2021-08-03 09:45:46+03,false,NULL,false,NULL,391507638,NULL,NULL,NULL
5010,false,IUTInfoAix-M3106/TpJdbc,2,git@github.com:IUTInfoAix-M3106/TpJdbc.git,https://github.com/IUTInfoAix-M3106/TpJdbc.git,925,2,true,31,0,,92,false,false,NULL,NULL,2012-02-09 00:05:02+02,2025-01-23 15:03:37+02,2021-10-21 17:43:31+03,false,NULL,false,NULL,3391911,NULL,NULL,NULL
5011,false,crunchycookie/cloudsim-playground,2,git@github.com:crunchycookie/cloudsim-playground.git,https://github.com/crunchycookie/cloudsim-playground.git,54,2,true,1,0,mit,92,false,false,NULL,NULL,2021-05-15 09:42:49+03,2023-06-14 23:58:08+03,2021-09-14 09:47:13+03,false,NULL,false,NULL,367559769,NULL,NULL,NULL
5012,false,Redstonecrafter0/RedstoneAPI,2,git@github.com:Redstonecrafter0/RedstoneAPI.git,https://github.com/Redstonecrafter0/RedstoneAPI.git,788,2,true,1,0,agpl-3.0,92,false,false,NULL,NULL,2020-12-09 23:32:12+02,2023-08-16 16:20:52+03,2021-10-23 21:39:37+03,false,NULL,false,NULL,320084645,NULL,NULL,NULL
5013,false,RATHOD-SHUBHAM/Java-SpringBoot,2,git@github.com:RATHOD-SHUBHAM/Java-SpringBoot.git,https://github.com/RATHOD-SHUBHAM/Java-SpringBoot.git,65,2,true,2,0,,92,false,false,NULL,NULL,2021-09-06 22:31:09+03,2023-10-18 18:01:24+03,2021-10-13 07:26:08+03,false,NULL,false,NULL,403738009,NULL,NULL,NULL
5014,false,Invvk/auto-increment-plugin,2,git@github.com:Invvk/auto-increment-plugin.git,https://github.com/Invvk/auto-increment-plugin.git,103,2,true,1,0,gpl-3.0,92,true,true,47,3,2021-08-09 19:04:07+03,2023-03-10 15:24:32+02,2021-09-09 22:06:19+03,true,0.00,false,No actual tests,394356303,NULL,a766c00,65
5015,false,OfficialMuffin/ProjectZeus,2,git@github.com:OfficialMuffin/ProjectZeus.git,https://github.com/OfficialMuffin/ProjectZeus.git,1027,2,true,3,2,,92,false,false,NULL,NULL,2018-05-10 22:28:32+03,2022-08-18 03:55:37+03,2021-11-21 19:01:52+02,false,NULL,false,NULL,132945394,NULL,NULL,NULL
5016,false,kimmy100b/gilbutITbook,2,git@github.com:kimmy100b/gilbutITbook.git,https://github.com/kimmy100b/gilbutITbook.git,15896,2,true,2,0,,92,false,false,NULL,NULL,2020-12-30 14:34:10+02,2024-02-13 06:07:13+02,2021-02-16 02:08:22+02,false,NULL,false,NULL,325546394,NULL,NULL,NULL
5017,false,liniribeiro/pidecor,2,git@github.com:liniribeiro/pidecor.git,https://github.com/liniribeiro/pidecor.git,602,2,true,1,0,,92,false,false,NULL,NULL,2018-09-30 16:11:20+03,2024-11-29 17:34:15+02,2021-12-11 16:23:26+02,false,NULL,false,NULL,150968409,NULL,NULL,NULL
5018,false,AsadShakeel/veryfi-java,2,git@github.com:AsadShakeel/veryfi-java.git,https://github.com/AsadShakeel/veryfi-java.git,31,2,true,1,2,mit,92,true,true,24,3,2021-05-27 15:31:36+03,2024-12-26 15:33:48+02,2021-09-26 22:18:59+03,true,0.00,false,No coverage,371366366,NULL,fbae2bd,38
5019,false,KengoTODA/sonarqube-rule-xml-generator,2,git@github.com:KengoTODA/sonarqube-rule-xml-generator.git,https://github.com/KengoTODA/sonarqube-rule-xml-generator.git,85,2,true,1,6,apache-2.0,92,true,true,40,3,2017-06-14 15:54:49+03,2022-07-06 09:35:43+03,2021-05-25 00:12:59+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,94330815,NULL,,99
5020,false,mgohashi/event-streams-quarkus,2,git@github.com:mgohashi/event-streams-quarkus.git,https://github.com/mgohashi/event-streams-quarkus.git,216,2,true,1,4,mit,92,true,true,2,2,2019-05-27 02:14:17+03,2019-08-28 11:20:02+03,2021-09-24 19:22:39+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,188740652,NULL,NULL,86
5021,false,siakhooi/codility-olx-group-2020,2,git@github.com:siakhooi/codility-olx-group-2020.git,https://github.com/siakhooi/codility-olx-group-2020.git,153,2,true,2,0,,92,false,false,NULL,NULL,2021-04-25 04:58:59+03,2024-09-25 11:14:54+03,2021-10-10 14:08:55+03,false,NULL,false,NULL,361307885,NULL,NULL,NULL
5022,false,chandra-prakash-reddy/DDOSDetector,2,git@github.com:chandra-prakash-reddy/DDOSDetector.git,https://github.com/chandra-prakash-reddy/DDOSDetector.git,79,2,true,1,0,,92,false,false,NULL,NULL,2021-01-08 18:07:47+02,2023-01-22 09:40:26+02,2021-01-08 18:48:20+02,false,NULL,false,NULL,327949819,NULL,NULL,NULL
5023,false,MarcosWinicios/dsvendas,2,git@github.com:MarcosWinicios/dsvendas.git,https://github.com/MarcosWinicios/dsvendas.git,1565,2,true,1,0,,92,false,false,NULL,NULL,2021-09-06 21:24:03+03,2023-06-22 20:09:27+03,2021-09-13 19:18:41+03,false,NULL,false,NULL,403721740,NULL,NULL,NULL
5024,false,TiagoC-Aguiar/crud-cliente-spring,2,git@github.com:TiagoC-Aguiar/crud-cliente-spring.git,https://github.com/TiagoC-Aguiar/crud-cliente-spring.git,109,2,true,1,0,apache-2.0,92,false,false,NULL,NULL,2019-12-06 13:04:45+02,2021-10-16 22:49:01+03,2021-10-16 22:48:57+03,false,NULL,false,NULL,226310661,NULL,NULL,NULL
5025,false,victorgrubio/backend-ecommerce-springboot,2,git@github.com:victorgrubio/backend-ecommerce-springboot.git,https://github.com/victorgrubio/backend-ecommerce-springboot.git,128,2,true,2,8,mit,92,true,true,78,3,2020-08-07 12:42:16+03,2021-11-16 15:52:49+02,2021-06-27 19:44:29+03,true,NULL,true,Failed due to external dependencies,285793326,NULL,746e221,22
5026,false,GhassenBoughzala/GestionStock-MS,2,git@github.com:GhassenBoughzala/GestionStock-MS.git,https://github.com/GhassenBoughzala/GestionStock-MS.git,59716,2,true,3,0,,92,false,false,NULL,NULL,2021-10-16 17:08:18+03,2022-02-27 14:16:10+02,2021-12-02 00:44:58+02,false,NULL,false,NULL,417846376,NULL,NULL,NULL
5027,false,dockerunit/dockerunit-junit4,2,git@github.com:dockerunit/dockerunit-junit4.git,https://github.com/dockerunit/dockerunit-junit4.git,31,2,true,1,1,apache-2.0,92,true,true,19,6,2019-05-02 13:06:06+03,2023-01-28 12:43:54+02,2021-02-02 18:06:19+02,true,0.00,false,No actual tests,184558987,NULL,d1f1af0,61
5028,false,luizgustavocosta/junit-5-how-to,2,git@github.com:luizgustavocosta/junit-5-how-to.git,https://github.com/luizgustavocosta/junit-5-how-to.git,5672,2,true,2,1,gpl-3.0,92,false,false,NULL,NULL,2020-06-14 00:11:55+03,2022-08-06 21:30:34+03,2024-02-03 00:58:47+02,false,NULL,false,NULL,272086519,NULL,NULL,NULL
5029,false,yunbocheng/MyBatis,2,git@github.com:yunbocheng/MyBatis.git,https://github.com/yunbocheng/MyBatis.git,1071,2,true,1,0,mit,92,false,false,NULL,NULL,2021-08-04 04:58:12+03,2021-11-17 17:11:12+02,2021-11-17 17:11:09+02,false,NULL,false,NULL,392514242,NULL,NULL,NULL
5030,false,sona1511/SupplyChainManagement,2,git@github.com:sona1511/SupplyChainManagement.git,https://github.com/sona1511/SupplyChainManagement.git,11427,2,true,1,0,,92,false,false,NULL,NULL,2021-02-25 13:20:29+02,2024-12-13 16:20:56+02,2021-02-27 10:49:21+02,false,NULL,false,NULL,342220139,NULL,NULL,NULL
5031,false,tiwariswapnil/cucumber_parallel_execution_junit,1,git@github.com:tiwariswapnil/cucumber_parallel_execution_junit.git,https://github.com/tiwariswapnil/cucumber_parallel_execution_junit.git,26956,1,true,1,0,mit,92,false,false,NULL,NULL,2021-10-02 15:32:31+03,2021-10-02 15:45:48+03,2021-10-02 15:44:24+03,false,NULL,false,NULL,412790857,NULL,NULL,NULL
5032,false,anicetkeric/spring-boot-aws-dynamodb,1,git@github.com:anicetkeric/spring-boot-aws-dynamodb.git,https://github.com/anicetkeric/spring-boot-aws-dynamodb.git,63,1,true,1,0,,92,false,false,NULL,NULL,2021-10-10 23:30:50+03,2022-10-27 18:07:32+03,2021-10-16 23:50:41+03,false,NULL,false,NULL,415693657,NULL,NULL,NULL
5033,false,idealista/coding-test-ranking,1,git@github.com:idealista/coding-test-ranking.git,https://github.com/idealista/coding-test-ranking.git,11,1,true,26,0,,92,false,false,NULL,NULL,2019-06-24 14:19:49+03,2022-11-11 12:11:00+02,2021-06-18 09:19:05+03,false,NULL,false,NULL,193491249,NULL,NULL,NULL
5034,false,hartman-devs/grade-calculator,1,git@github.com:hartman-devs/grade-calculator.git,https://github.com/hartman-devs/grade-calculator.git,21,1,true,1,1,gpl-3.0,92,false,false,NULL,NULL,2020-03-22 08:19:10+02,2023-02-05 06:07:43+02,2021-12-05 22:53:46+02,false,NULL,false,NULL,249125307,NULL,NULL,NULL
5035,false,elifyener/EcommercePlatform,1,git@github.com:elifyener/EcommercePlatform.git,https://github.com/elifyener/EcommercePlatform.git,14464,1,true,1,0,,92,false,false,NULL,NULL,2021-06-20 20:39:56+03,2022-10-25 16:22:47+03,2021-06-20 23:17:23+03,false,NULL,false,NULL,378705269,NULL,NULL,NULL
5036,false,Lydever/post-springboot-serve,1,git@github.com:Lydever/post-springboot-serve.git,https://github.com/Lydever/post-springboot-serve.git,122,1,true,1,0,,92,false,false,NULL,NULL,2021-11-12 08:16:27+02,2022-01-23 17:14:11+02,2021-11-15 05:18:16+02,false,NULL,false,NULL,427253139,NULL,NULL,NULL
5037,false,AnkurManna/Ieats,1,git@github.com:AnkurManna/Ieats.git,https://github.com/AnkurManna/Ieats.git,750,1,true,1,0,,92,false,false,NULL,NULL,2021-05-22 06:40:46+03,2021-08-21 06:43:47+03,2021-07-06 13:16:29+03,false,NULL,false,NULL,369707567,NULL,NULL,NULL
5038,false,HeathLoganCampbell/PenguinForest,1,git@github.com:HeathLoganCampbell/PenguinForest.git,https://github.com/HeathLoganCampbell/PenguinForest.git,152,1,true,1,1,,92,false,false,NULL,NULL,2021-10-03 13:20:00+03,2021-10-03 16:11:34+03,2021-10-03 17:39:57+03,false,NULL,false,NULL,413043265,NULL,NULL,NULL
5039,false,vaccovecrana/lonae,1,git@github.com:vaccovecrana/lonae.git,https://github.com/vaccovecrana/lonae.git,216,1,true,1,3,apache-2.0,92,true,true,67,1,2019-01-25 00:50:54+02,2021-02-26 05:45:47+02,2021-02-26 05:45:45+02,true,NULL,true,It is a gradle project,167450014,NULL,,161
5040,false,PawelGorny/TransRest,1,git@github.com:PawelGorny/TransRest.git,https://github.com/PawelGorny/TransRest.git,4193,1,true,3,0,,92,false,false,NULL,NULL,2018-02-21 19:13:31+02,2023-05-13 07:56:49+03,2021-12-23 15:22:24+02,false,NULL,false,NULL,122367307,NULL,NULL,NULL
5041,false,rafsan-jany/spring-boot-rest-api-h2-database,1,git@github.com:rafsan-jany/spring-boot-rest-api-h2-database.git,https://github.com/rafsan-jany/spring-boot-rest-api-h2-database.git,67,1,true,2,0,,92,false,false,NULL,NULL,2021-07-08 09:30:30+03,2024-08-28 16:25:10+03,2021-07-09 06:21:07+03,false,NULL,false,NULL,384024405,NULL,NULL,NULL
5042,false,concision/unpacker-toolchain,1,git@github.com:concision/unpacker-toolchain.git,https://github.com/concision/unpacker-toolchain.git,565,1,true,1,0,gpl-3.0,92,true,true,229,4,2019-10-07 01:42:48+03,2021-08-16 15:31:03+03,2021-02-28 22:28:21+02,true,0.00,false,No coverage,213254965,NULL,589e5fd,325
5043,false,AfshinParhizkari/DDD,1,git@github.com:AfshinParhizkari/DDD.git,https://github.com/AfshinParhizkari/DDD.git,625,1,true,1,0,,92,false,false,NULL,NULL,2021-11-01 04:27:01+02,2024-05-29 01:51:37+03,2021-12-08 09:53:56+02,false,NULL,false,NULL,423313282,NULL,NULL,NULL
5044,false,Bananiys202024/blog,1,git@github.com:Bananiys202024/blog.git,https://github.com/Bananiys202024/blog.git,59026,1,true,1,3,,92,false,false,NULL,NULL,2019-07-18 10:21:29+03,2023-04-25 21:22:01+03,2021-04-26 23:40:36+03,false,NULL,false,NULL,197534196,NULL,NULL,NULL
5045,false,vattila96/employee-relationship-manager-rest-api-spring-boot,1,git@github.com:vattila96/employee-relationship-manager-rest-api-spring-boot.git,https://github.com/vattila96/employee-relationship-manager-rest-api-spring-boot.git,97,1,true,1,0,,92,false,false,NULL,NULL,2021-01-19 14:06:36+02,2022-03-01 00:18:08+02,2021-01-22 13:25:11+02,false,NULL,false,NULL,330966886,NULL,NULL,NULL
5046,false,RitanMihai/Veterinary-Clinic,1,git@github.com:RitanMihai/Veterinary-Clinic.git,https://github.com/RitanMihai/Veterinary-Clinic.git,73,1,true,6,0,,92,false,false,NULL,NULL,2021-08-26 14:44:49+03,2023-07-15 18:31:58+03,2021-12-14 21:07:45+02,false,NULL,false,NULL,400148648,NULL,NULL,NULL
5047,false,ravening/EventBus,1,git@github.com:ravening/EventBus.git,https://github.com/ravening/EventBus.git,56,1,true,3,2,,92,false,false,NULL,NULL,2019-08-05 13:05:55+03,2022-01-14 21:45:30+02,2021-04-01 00:18:03+03,false,NULL,false,NULL,200630822,NULL,NULL,NULL
5048,false,wimmelstein/mavenfx,1,git@github.com:wimmelstein/mavenfx.git,https://github.com/wimmelstein/mavenfx.git,18,1,true,73,0,,92,false,false,NULL,NULL,2021-09-18 13:02:45+03,2024-04-27 16:55:53+03,2021-11-06 12:01:58+02,false,NULL,false,NULL,407823374,NULL,NULL,NULL
5049,false,walaaelgenidy/jenkins-microservices,1,git@github.com:walaaelgenidy/jenkins-microservices.git,https://github.com/walaaelgenidy/jenkins-microservices.git,19,1,true,1,0,,92,false,false,NULL,NULL,2020-12-08 15:29:59+02,2021-11-22 12:32:03+02,2021-11-22 12:32:00+02,false,NULL,false,NULL,319647323,NULL,NULL,NULL
5050,false,BrianMaki/spring-demo,1,git@github.com:BrianMaki/spring-demo.git,https://github.com/BrianMaki/spring-demo.git,136,1,true,1,0,,92,false,false,NULL,NULL,2021-05-28 01:45:35+03,2023-11-19 09:48:44+02,2021-06-23 03:32:46+03,false,NULL,false,NULL,371521688,NULL,NULL,NULL
5051,false,IUTInfoAix-M3106/TutoJdbc,1,git@github.com:IUTInfoAix-M3106/TutoJdbc.git,https://github.com/IUTInfoAix-M3106/TutoJdbc.git,1601,1,true,58,0,,92,false,false,NULL,NULL,2012-02-13 19:12:46+02,2023-08-17 19:22:13+03,2021-11-09 23:17:40+02,false,NULL,false,NULL,3432116,NULL,NULL,NULL
5052,false,MohrJonas/SimpleEngine,1,git@github.com:MohrJonas/SimpleEngine.git,https://github.com/MohrJonas/SimpleEngine.git,113,1,true,1,1,mit,92,false,false,NULL,NULL,2020-01-14 19:19:52+02,2022-03-18 06:07:08+02,2021-04-26 22:52:54+03,false,NULL,false,NULL,233895362,NULL,NULL,NULL
5053,false,Geek8080/Daily-Journal,1,git@github.com:Geek8080/Daily-Journal.git,https://github.com/Geek8080/Daily-Journal.git,311,1,true,2,0,apache-2.0,92,true,true,46,2,2020-09-04 17:22:13+03,2021-04-01 14:13:03+03,2021-04-01 14:13:01+03,true,0.00,false,No coverage,292867028,NULL,253e892,208
5054,false,Bchamp21/ZooJestApp,1,git@github.com:Bchamp21/ZooJestApp.git,https://github.com/Bchamp21/ZooJestApp.git,532,1,true,6,0,apache-2.0,92,true,true,164,6,2021-10-27 19:32:19+03,2021-11-19 19:55:43+02,2021-11-19 19:55:41+02,true,NULL,true,Unresolved compilation issues,421894642,NULL,f12d58c,404
5055,false,IdleSpace76/socks_for_test_task,1,git@github.com:IdleSpace76/socks_for_test_task.git,https://github.com/IdleSpace76/socks_for_test_task.git,38174,1,true,1,0,,92,false,false,NULL,NULL,2021-10-10 22:54:51+03,2023-05-25 12:45:32+03,2021-11-29 12:57:47+02,false,NULL,false,NULL,415686329,NULL,NULL,NULL
5056,false,Dhruv1170/mEEting-,1,git@github.com:Dhruv1170/mEEting-.git,https://github.com/Dhruv1170/mEEting-.git,79,1,true,1,0,,92,false,false,NULL,NULL,2021-12-16 11:48:45+02,2023-06-06 13:27:30+03,2021-12-21 06:56:02+02,false,NULL,false,NULL,438937728,NULL,NULL,NULL
5057,false,rochakgupta/flipkart-interview,1,git@github.com:rochakgupta/flipkart-interview.git,https://github.com/rochakgupta/flipkart-interview.git,8,1,true,1,1,mit,92,true,true,4,1,2019-03-16 14:51:52+02,2023-03-05 10:12:41+02,2021-03-01 23:16:59+02,true,85.00,false,NULL,175971632,NULL,35884c7,64
5058,false,asassoye/JAVADataStructures,1,git@github.com:asassoye/JAVADataStructures.git,https://github.com/asassoye/JAVADataStructures.git,16,1,true,1,4,mit,92,true,true,2,1,2020-04-01 20:52:02+03,2023-08-24 09:59:09+03,2021-05-17 07:43:14+03,true,NULL,true,It has a pushed_at date but no commits in the expected period,252247694,NULL,,15
5059,false,Interes-Group/i-asos-assignment3,1,git@github.com:Interes-Group/i-asos-assignment3.git,https://github.com/Interes-Group/i-asos-assignment3.git,10,1,true,1,0,mit,92,false,false,NULL,NULL,2020-12-01 13:34:35+02,2021-09-21 10:53:44+03,2021-02-11 21:03:29+02,false,NULL,false,NULL,317521308,NULL,NULL,NULL
5060,false,JustInBDD/APITestAutomation,1,git@github.com:JustInBDD/APITestAutomation.git,https://github.com/JustInBDD/APITestAutomation.git,16,1,true,1,0,,92,false,false,NULL,NULL,2021-10-07 16:56:51+03,2022-11-06 19:58:35+02,2021-10-07 17:49:38+03,false,NULL,false,NULL,414622836,NULL,NULL,NULL
5061,false,Super262/drone_news,1,git@github.com:Super262/drone_news.git,https://github.com/Super262/drone_news.git,338,1,true,1,0,,92,false,false,NULL,NULL,2020-09-21 05:02:25+03,2023-01-28 08:56:24+02,2021-08-30 03:02:05+03,false,NULL,false,NULL,297203421,NULL,NULL,NULL
5062,false,vaghelmt/ecomm-selenium,1,git@github.com:vaghelmt/ecomm-selenium.git,https://github.com/vaghelmt/ecomm-selenium.git,128,1,true,1,1,,92,false,false,NULL,NULL,2019-12-14 19:11:22+02,2021-10-13 20:08:59+03,2021-04-26 22:48:49+03,false,NULL,false,NULL,228059185,NULL,NULL,NULL
5063,false,end-of-game/Static-analysis-of-Java-application-dependencies,1,git@github.com:end-of-game/Static-analysis-of-Java-application-dependencies.git,https://github.com/end-of-game/Static-analysis-of-Java-application-dependencies.git,1568,1,true,2,0,,92,false,false,NULL,NULL,2021-04-12 14:10:31+03,2022-06-29 21:45:51+03,2021-04-14 10:28:39+03,false,NULL,false,NULL,357162415,NULL,NULL,NULL
5064,false,mikeozero/AccountManagement,1,git@github.com:mikeozero/AccountManagement.git,https://github.com/mikeozero/AccountManagement.git,300,1,true,1,0,mit,92,false,false,NULL,NULL,2021-06-21 20:51:34+03,2021-07-03 18:34:49+03,2021-07-03 18:34:47+03,false,NULL,false,NULL,379017767,NULL,NULL,NULL
5065,false,spotify/dockerfile-maven,2754,git@github.com:spotify/dockerfile-maven.git,https://github.com/spotify/dockerfile-maven.git,257,2754,true,490,33,apache-2.0,93,true,true,203,35,2016-03-16 14:42:37+02,2025-03-02 14:15:10+02,2022-02-01 15:43:18+02,true,NULL,true,It has a pushed_at date but no commits in the expected period,54030871,NULL,NULL,153
5066,false,aws-samples/kubernetes-for-java-developers,588,git@github.com:aws-samples/kubernetes-for-java-developers.git,https://github.com/aws-samples/kubernetes-for-java-developers.git,60937,588,true,277,10,apache-2.0,93,false,false,NULL,NULL,2018-05-22 02:37:03+03,2025-02-27 10:35:28+02,2022-10-27 12:21:24+03,false,NULL,false,NULL,134336143,NULL,NULL,NULL
5067,false,AbdurRKhalid/Design-Patterns,474,git@github.com:AbdurRKhalid/Design-Patterns.git,https://github.com/AbdurRKhalid/Design-Patterns.git,5459,474,true,25,2,,93,false,false,NULL,NULL,2022-10-14 12:33:25+03,2025-02-18 00:14:25+02,2022-11-16 09:56:50+02,false,NULL,false,NULL,551376746,NULL,NULL,NULL
5068,false,fanchaoo/hahu,433,git@github.com:fanchaoo/hahu.git,https://github.com/fanchaoo/hahu.git,618,433,true,201,21,,93,false,false,NULL,NULL,2017-05-03 12:33:15+03,2025-01-03 23:46:07+02,2022-12-16 09:22:12+02,false,NULL,false,NULL,90132255,NULL,NULL,NULL
5069,false,wx-chevalier/ms-backend-boilerplates,400,git@github.com:wx-chevalier/ms-backend-boilerplates.git,https://github.com/wx-chevalier/ms-backend-boilerplates.git,15444,400,true,112,4,mit,93,false,false,NULL,NULL,2016-06-05 13:45:13+03,2025-02-03 06:08:48+02,2022-04-13 01:01:51+03,false,NULL,false,NULL,60455284,NULL,NULL,NULL
5070,false,wiverson/maven-jpackage-template,361,git@github.com:wiverson/maven-jpackage-template.git,https://github.com/wiverson/maven-jpackage-template.git,146219,361,true,54,10,apache-2.0,93,false,false,NULL,NULL,2020-10-25 04:33:34+02,2025-03-02 14:08:49+02,2022-10-11 20:46:09+03,false,NULL,false,NULL,307010251,NULL,NULL,NULL
5071,false,ueboot/ueboot,273,git@github.com:ueboot/ueboot.git,https://github.com/ueboot/ueboot.git,20862,273,true,80,18,bsd-3-clause,93,true,true,484,10,2018-09-06 05:53:12+03,2025-01-03 23:47:25+02,2022-12-06 02:04:29+02,true,NULL,true,It has a pushed_at date but no commits in the expected period,147608979,NULL,NULL,1061
5072,false,windwant/spring-dubbo-service,225,git@github.com:windwant/spring-dubbo-service.git,https://github.com/windwant/spring-dubbo-service.git,55057,225,true,80,26,,93,false,false,NULL,NULL,2016-08-19 11:45:50+03,2025-01-21 19:18:54+02,2022-12-16 06:46:43+02,false,NULL,false,NULL,66067611,NULL,NULL,NULL
5073,false,JackyFuu/SSM-Maven-Heima,166,git@github.com:JackyFuu/SSM-Maven-Heima.git,https://github.com/JackyFuu/SSM-Maven-Heima.git,24327,166,true,38,17,,93,false,false,NULL,NULL,2018-11-26 16:46:26+02,2025-02-23 08:55:34+02,2022-12-16 08:22:15+02,false,NULL,false,NULL,159184940,NULL,NULL,NULL
5074,false,osssanitizer/maloss,128,git@github.com:osssanitizer/maloss.git,https://github.com/osssanitizer/maloss.git,801974,128,true,23,10,mit,93,true,true,NULL,NULL,2020-07-23 23:38:17+03,2025-02-21 06:17:13+02,2022-10-05 03:08:11+03,true,NULL,true,Error while cloning,282050788,NULL,NULL,NULL
5075,false,liumapp/workable-converter,110,git@github.com:liumapp/workable-converter.git,https://github.com/liumapp/workable-converter.git,44176,110,true,48,6,gpl-3.0,93,true,true,410,5,2019-04-24 05:28:02+03,2024-12-14 11:04:12+02,2022-02-11 05:54:47+02,true,NULL,true,It has a pushed_at date but no commits in the expected period,183131604,NULL,NULL,403
